pool_hash;ticker;name;cluster_id;cluster_name
f8b811d63ef2ac9e19eff41ab7a99f37b82da701f8ddb34d6d12cdb7;HEART;ADA HEART STAKE POOL;;
7182292d23f142d4c35bd311a36f0095fc54a4add41024b42c8280ad;DMOON;Dented Moon;;
da022bb65cc31f72126d101e7ff7dba5f55a3b70eae34418854b35de;"";"";;
8a507898455d49c98452de07d87ac009210fe955f700ced230d4a6b8;LIGHT;Lightning Stake Pool;;
fc2d8488ef021561a83af7b56f973b94cfcfd8100433ee6fd0b0aa45;CERO;Cero Stake Pool;;
7c9bed86fb7ef639a58422c508ad23dcb6bb33bf498f307fcbee5fa6;DOS;Dos Stake Pool;;
b441428713e2077dfc71f59a3ba78fad02ec1b7c1f767ecbcc52a8e3;TURIN;Turing Pool Two;85;cardano.turingpool.io
335d9516b35b276cce8a643bd1fb2d304d95de156b21b3d43bae2e40;WILL;WILL Pool;42;staking-fm.site
f137e6702bb09babf88cc93c93dffd64379d5d43bdbe3ce870ff5c54;VRITS;VRITS;;
bf082b24ce9ad72f0eb48beecf231466b62b7a8ce0890c7a9dcef87a;TOSHZ;Toshz Stake Pool;;
7aa0a98179eaae9a01f0af7727e58486d33b8e75e8484bb6bd16370c;YULI;YuliPool;;
9420db4c48822a9dc59e7f1971ad325f6ce08e80d19ed761e9c25277;ASAP;ASAP Pool;;
bcbf6dac1ce76696339b4ba1c8968868f6b8eacdebcda739c1156c0c;STARS;Star Pool;99;cardanostaking.live
533dde5bf52e6e92921d400ba7e6cad4b2474c1120994ba3f5ce1976;WIN;Winner;99;cardanostaking.live
5630759483a1cdc1e5d9b425e8b0fe35b7a833103ca269acb1136827;CBOT;Cardano Robot Stake Pool;;
a3acf7487de502cd0c3a746a88ee46066564ca24ed9e6e977a8f0383;MCA;MCA;;
6f365275ed3b789fc7bf4d4d0b769dc70117542aee93ca328f94ee53;EVER;Everest Pool;;
7819a909acddb9f4c142c6cd2b0c51ad1ce1ba123b5ffbb009d2d123;MRVL2;MRVL_Ironman;81;mrvl-staking.com
024dcb42f0aa6d81a7e26ccdd525a2ed3e9665d126b38ba0f8b77b50;NEDS1;NEDSCAVE.IO;24;nedscave.io
c4ded02c3f7275e4b6157dd164bf941eea0af4596501c5ed16752ed2;NEDS2;NEDSCAVE.IO;24;nedscave.io
62814747d89f34f3af8f61c92ecdf688782776bb84086fd5db014474;LBRTY;Liberty Staking;;
f109d74adbca421e6aac798c03671defbcd6a20d4191bdbf52690d98;BEST;Best;64;bestpoolever.com
3db67f65e86b0426a58ab605840c99dc9737f2fbb735a0727de605cf;KPOP;🚀★★★★★KPOP MUSIC;70;kanjijin.iptime.org
4705b0d96e7dca7c89c8cd8586394e46d343f6394625dce0ca230f98;"";"";;
8f302d7bc723929a0778ea2a1c5a602a37a93ea05a2faa6385c536bf;GLOBE;Global-Harmony Pool;;
4070f3b57cff7db0b44488e692892e3ac2a9eb0f8f2d25593485c02c;ROBOT;ROBOT;;
ba0ece7ab72765406f5a240f1c3d1b1d6b2d690ab1e0584e15badcaf;FUJI;富士山 Pool;101;fujistakepool.com
2626fb63aa91b4b745a4572a4e9c12907f30d2325e8fc0a23857e141;SOUL;ADASoul;;
5d1f0fab23727b9251bcae7c89868a493e1fde80ac95515ac6b15746;MONEY;Money Pool UK;;
09fb1967afb51dea96497c963f033919ccbb946f10cf65ec3ea5f203;STAG;Stag Digital;102;stag-digital.webflow.io
52920b87c9b71d14d6a2f7e22625cda6b64e8ac9a920018fc18c151d;CANUS;Cardanus;;
510da142c69b2ceecb6a570ea89299f7834243a2d062b21b468b7d43;GEN00;Gerolamo Network - Jagger;;
40d04c1367c25e6da2521f906f71bbb07858dc1d2209025364369173;THOR;THOR - The Viking Pool;;
99541bed40b1015a1d81083184973b59a3f50bce4392492e99ff0bef;LOCO;Loco ADA;;
b1928afb707eff012ee1a48fc007600ea9ea49f34f2009e6906f9082;WAVE;カルダノウェーブプール;;
828723ad5da2d2c78c304f6def21f1b975c644603074a5ea5b8b6f5a;CAR;Cardan.io;;
cff42cd3d53a80249e2ffeaea217927fca91d11e30b83395b569dfa2;YUGTO;Yugto Stake Pool;;
a0fcdbf9dfdf1f53419df0d181fe5903339632cc53f9c8776f6e9979;JEDI;Jedi Stakes Club;;
32bb54f680590b9878b6d8fe2953a52c0f66537fd25b63185ba01c10;CARE;StakeCare;;
a776637786bd5e5763983fb2f5f209172dd7b92c35cdb0af4ce20088;KITTY;キティ;103;cardanokitty.com
b093e139447d33ef91bebadf3ff2f12a45be0f6a77190bb38bd7f4b7;キティ;キティ;103;cardanokitty.com
bbd6930ee861b48f45ede4f2990275a80c6b76374f592edb99fc3ba2;SONE;SolidOne;;
958b3eab7c515cee874108e0fc14f288d97ac99d2d134dc6e69b807d;富士山;富士山 Pool;101;fujistakepool.com
a7a2ffbb7cf30694dbf57b9721cf0b825a7abd3fa4b7c72a2f1bdbaa;ASIC;ASIC Pool;100;ada.asic.network
e3ec86f5eaad786fd46987b615a7ac33872cd730a06faa185bd95445;FREEX;Freex;;
9a1ee42a9bb36d8d8c82bd1b8779e17d74a17a0cca0c32e3cd55a980;GLOBE;Global Pool;;
05356b3a781e404891032968cae3eec753fc059c27a893299abbc6b1;KINGX;King Cardano;;
c77e03da421b0278fcef1ad88df3fde43e5282ab926c257c2a579962;ODIN;Odin's Pool;;
d7513627b3d50819c1c84687bfd15f02f00cd11c37d7935a67540089;SPIRE;Spire Staking | 🏆 Top 50 Pledge;;
44b79182f571bf4a473306408c6b711c50bd12016a14591353e103dd;NPY;NEOPLY;;
28e31e89ea8a27199c2a3469703df2534d83b1df9be7d98709e3307f;BULL;Crypto Stakehouse Pool-1;61;cryptostakehouse.com
a6fc7ec669c64333e6c411b50e9c99323d8043391aacbe2b49f7cb29;NOBI;NOBI;;
33c1bf1a04ba85d8fd6119a08ee7f4ad659add075e2208b28862a2a1;P2P;P2P Validator;47;p2p.org
2f0329bb508aac448d87d4666e3ce4769246485e94435c445f2d3a32;HZV;HZVCardano;;
a4cf1678045044dd27773d763cbb3e7e36d1c7ca764953a0ee94da36;BraNP;BrandNewPool;;
a79511ed32291c73925164af7aa4ea37dd600dcbbed0ef144bd33dcb;ZLZ;ZLZ Stake Pool;78;github.com
6523c0a727664d2ce8180e0dc3d72f1b98abc0d9ecd7cd065b0b9e5f;TRUX;FintruX Staked Financing;;
6b5179aee4db62de5bec35029e4c9b02145366acfec872f1594924db;CASSO;CASSO POOL;;
d1d51a624180d8e9b1adddf1e6ed7800fd8abe4adfc61bc40ce1ad19;OMEGA;Omega Ada Stakepool;;
d3e74f95108509f3a3f3e8436cfccd98f255d1dcee3b880492a8e4bc;Fuji🗻;Mt. Fuji Stake Pool;;
e8013175d4afe9499834e197241ee17335689fb4c3e221da9c6732b3;BRRR;BRRR;;
707725a41873178814530f39fb14a4b2842d05377e2b62a546fe2014;MS4;Moonstake 4;8;moonstake.io
2fc479904f9482d1b573977a3af26bb5577545014521eee513f54ef1;MS5;Moonstake 5;8;moonstake.io
65b0f6b38938cc3c5cfee6d3d2770847c773a4e7ca5e9d54c36f334e;IFS1;InfStones;92;infstones.io
2e6d553325ba456c7334044709f1a173b920e35e5ebe403cab931c8d;HYPT;The HoneyPot Pool;;
c19a50d82b0d9ba8703bab6ef5ff85924da8fea694e6a4d986b51e45;CARL⭐;Carl's Stake Pool;;
2b88135bb280ef62e3193ef3a21031c19446022754679801133b7c79;POS;Piece of Stake;;
48794370608c8d41cf4ad665833da210ad4fed6c6fd40b48bfad9ca8;MS6;Moonstake 6;8;moonstake.io
423f8ed17eba97626a43b85e781a098ef3865de6b6a18ab23bc0522c;HOLY;HolyTransaction Pool;;
079c374160b0ae34a5a20b8e95a5b5c8766239b2984f13d7ab962791;SPEC;Spectrum Pool;;
d6095a71081323dbc614d974f6159c37cd5f4133c8830172f877ca51;DRAGO;🐉DRAGONPOOL🐉;;
087cb9a9dab66751853893b0de0628aee88c36f82fd0c1ee3b998548;CROW;Crowdano Stakepool;;
48cdc5d38323c6ac7d0160dedcbbf0661518a57e4699e618fb86424a;PPRO;PoolPros;;
698074440c13f399d15261c82ea36039365f980ff4498abf77fb3748;MAGE;Adacadabra.io: Mage Pool;;
47dde3f397a5149b5f8562a3a07fba054d94f80b34445beb2adf6f79;BWS;BlackWidowStaking;;
2dd6fd6af3442499b23b4c307e152817eaea0303ddcffd0821706fa8;4GOOD;4GOOD Stake Pool;;
9a2c4d02d84b9152682d15367d8f6bb4c215418fd26effddea483796;BYTE;Byte Stake Pools;105;bytepools.io
dc2be21a6f44e5f2516600f6f130b46343e3ea22737ae4ab18dfd9f4;BYTE1;Byte Stake Pools;105;bytepools.io
b62772f5982c919ff658977c4d3a0c937bcfd8127aba2c405266e217;MS7;Moonstake 7;8;moonstake.io
e0079c2670ee8206a962d3c6ffe255b7277c546371fff68c2d624c50;AMS;Amsterdam Node;;
272b0833655c3cf6edacb91cd135e7beb402c54d5d117d791f8c5656;JSTK;JustStack;;
a4b40343d4799e9c5f145271222ef1742a7e5bb739e54e43eb9fb690;HAJEK;Hajek;;
bb51f636269d36f47c068fcf827a3d937e614fc25fd827708bbc8b4b;PHI;ϕ Phi ∞ Potential ϕ;;
8fd23f88f776aab5087eba58d3cb869602d1c02c87c6be3c9ed10d88;PEPE;Pepe the Frog^WPool;;
5bc8472bcff925e799496a0d0ff87988ff8381514b09142428473f8a;ASICX;ASICX ADA Pool;100;ada.asic.network
1e4f8dc9672d16131da6533287e32ea100b34d67543ff7c7358c7b5e;RISE;RISE;;
74fc8f26079dc13b5858ea45cc7f46d403dd0e453bed6b21e3c4c9d9;AHOYZ;BROSMETHEUS;82;not available
f1263e0885fb00f352968294c5a6bf18da372b98236f55a457416d62;ASN;AdaStarNode;;
7fe4d9c44e85fcc958c9d2d547d551fd004a9fc63c60bf6cfda46461;FORT;FORTUNE Pool;;
09d0ded56d29ceab63ffcca0b189373d667c19707cb5e6939ceec4d4;ALL1;All Cardano;;
c831593b9911c84c8ddf249d99dca56fd9b9e97a9c41226fcfe7d34e;VOLVO;Lovelace' VOLVO;;
e990bee7458359e5cc03e4733937f37dd292dbd33f5dfb94c6100aac;SLOT;SlotPool;;
c75ab358cffd860a0f29c4ce18f33c94ea37b99cb53c9d652e4fe4a5;VSIT;VSIT;;
f9f646eb4b04adea5afee58b63cc9f53e0da82118c2ab10a6557b922;KURD;Kurdopia Pool;;
f8024d90482a3f839c7ee0c2be31ed3ad4be1564f1970bb0db4078f9;VINCE;VINCE Pool;;
3e7510d94ad31d6f4a36be66a9c1105397106b1ee4473e7a42d976b3;FEHU;fehupool;;
06122931cfcef487a82e900334df4ad3f214669ffc451f62d7c13f09;AXIOS;Axios;;
9b71eb208c8362aa1e5cc8442d33c99d2d95048c99e0a00ca4ad7a87;BB242;BB242 Pool;;
27fb4323252932d68f0b83c9d2cf5ab44ca60f1dc5e73d8b8a600121;BELLA;Bellada Pool;;
a930baffeb4ab6d3e93b39a70f1d6b5f5f922baad9e4f618da285b05;LOVE2;Love2Stake;;
6f223af7c6069f7428cf7605efba84ec410f5476550f83dbb3096238;ALND;Allnodes;;
0db4a3630360d1ba4db658da4bc4d22e42d7481fa01f86224f4c55bf;FNLY;Finlay;;
802441a365ac93b54344d716c1a7db865c1c0d33cf804f8d29cdb0f9;CMAN1;CryptoMan Stake Pool;106;cryptoman.tech
1ebe1d739be75f6641fa291f6a5af15fbb8632a11142974450d0f7bc;DREAM;Ada's Dream;;
d7c3af0c92d7d9ca061cf43a24099b5f43e0387585ee0f55e9fd74cb;CMAN2;CryptoMan Stake Pool;106;cryptoman.tech
ace6b013121b0af9bd944bafe54ac3e3ea36d92895f63a677cbc4e10;CMAN3;CryptoMan Stake Pool;106;cryptoman.tech
711bb646ad9ec55cd8b0884b27761f7738b4916777ccb7eedc9cad8e;JUP;Jupiter Pool;;
c94e6fe1123bf111b77b57994bcd836af8ba2b3aa72cfcefbec2d3d4;COSD;Centre for Open Systems Deployment;;
54a7cf8a1e91ff0b72a3577c0d2f39d2d7ad1fca63ae0b9e4662053d;1JPN;日本壱プール;;
d073c1c581df6dac53c5c9b0307369116a7d09b4d4190bb71fb8f31c;RAT1;tHe rAt p0iSon p0oL;107;ratpoison.io
defdd6638e3b3493eb3002d7a31b43b750320d20528852d613cc0f15;RAT2;tHe rAt p0iSon p0oL;107;ratpoison.io
119458f6320cae587e748f2ffc46b8c4c21fea02ca9431e36b7d7331;BEST;Best;64;bestpoolever.com
5262e4a2d03c3c8eeadf5cbe53f49f9121c8a168c34de7406eaf9ea8;SIMON;Simon's Pool;;
6e244c629b648b065ca4854ea7f8fb9838be54f688a5ee005074bdba;JUST;JustStaking.com;;
f510658bb80e3657f5b20b3f796d219552b57622e0208dd287ba620f;CSK;cardistack;;
2f15f13a7bb0a28003662c3b7b92079818e15be76839edd7d5dbc509;"";"";;
d7a6f54ea7fd2e94279acd74601e7126538c6cadc4f794db66e1377c;OPS;StakeOps;;
e5d987eb01bacd87e0a954a4c935faa3a15a77a602dd48fdb615bdd6;SHARP;RazorBlock52 Stake Pool;65;razorblock52.io
3e6a77126cb65994c1f8a1397f3e9cd2c247eea64fd147eac178f4c4;YODA;Yoda;108;yoda.team
901c5c323e73f39731a38e9cab770d538aebd38eda89166f0f4eda9c;SMRAI;Cardano Samurais;;
9d217694cd5d60a46d5e49b13e665d05efb0e433d62ee560eab027c1;ZOE;ZOEPOOL;;
f3dea3f6c7047c04d734fa7c23e49c8611818102997f7a1fb5416681;AQUA;AquaPool;;
1e00764c7fa28e57cd8b7c5ef7786805b96af4453d9a51619cac7a8b;ALIVE;Forever_Alive;;
ad709eb28c6e98eee65ac4022cf6219258dc4907d704c286e6ca047f;CTRS;CitrusPool;;
55362695bb37ecc43d114f1df2e8666d65b15fbef34b964f2bfb45fd;ARG;Stake Pool Argentina;;
1c8e2b0ad16edffdce4bea70202427842fbecd07420f4c9032cdd59d;STKD;Staked;;
a3a542bf3a44361dad63349afcef16797afb957d1354e77bc0d37846;HUSKY;Husky pool;;
12c2eeaff3142dc1f1d9f5cce673469419afaaa78d024604defc3f8c;POOL1;Stakepool Cardano;;
07a67bcb6002c6531874c7c6fdb4cfd32d7caecb885ff8bde89bc6df;FNSP;Friendly Neighborhood Staking-Pool;;
5b9a5633289c52003d359bce18f77f571a701fd3942a52bde3262558;AOAUS;ADA Ocean Australia;;
d6036da56d5acfae952e41421a6be3856934d1bff0ddce6218df631b;TUADA;TuADA Pool;;
91a50bb569c06d0a278cbb9cbd554119658ce7d59eaae6bd548bf058;STAR;⭐ Star Pool - #1 ⭐;109;starpool.cc
4ee9e4c2ec6fc68850330dbc75ccd7ebf7951f20e1085d324f36cf44;BANDA;banderini;;
b59cdd43a43adc0888b98e994f75ae7aa4a3515d861bacf3662504dd;NDE;Nodeasy;;
e49e356b3426c081e7c23021d0fd505fef1d27079eb6c1e1a294d55f;BLCK;BlackPool;;
05554f57e536471b5c0185ec772998d6dba17fb7f54b148742130bb0;DUNDA;Dunda Pool - ADA Down Under;;
a8e1eb11e13ebd67a725dda3ce20b8d39fb77c5187ff7f0c2e3601dc;KIKO;KIKONYX;;
c7c7cfb729ad1ee342a7b831490b7052ab67b499b649f3f0d5e87fb5;❤AUS❤;♥WE LOVE AUSTRALIA♥;;
5c8751066db31d6745bc8a58ba1534de67a95f9962fc309b4673dd8c;SSP;Sugar Staking Pool;;
ae3bc5a76ac9e46678ab650a81cc6491a074a9d970b5a7703a2d0c8e;996;真正的中国池;63;adapool.ssmu.win
b3340687ad134eb5a7c6d3f83b9d8c8da8c52ef5e421a808212b6986;MUSIC;🚀★★★★★KPOP MUSIC;70;kanjijin.iptime.org
19d392c8e3b2e9415f41e7b0b6352786b418e440fff668403a0c581a;EDGE;EDGE | AdaNet.io;71;adanet.io
aba2fe48bdad8138d3db8f30437ff7702e29f50492474532d4625baf;PFX;PulseFix;;
9d08bca04e8e670c25d559dd09116312947ea19b2e226ef478cf8289;_Q_;Q - Multiowners;86;sites.google.com
bfb3964f94889a9e480917daeac90d95ebea71e8fb163e3873db764c;1STKE;1STKE;;
450e3fa88c42639766d50c012fdfde01c4ad95311c855d852f1677b6;MAIN;Hamburger_Pool;;
4308d4056a9af42c5d8bd2498a5e2ea215598c6ea5570b6dfbb63570;AP050;ADAPool050;;
2a846f59c0d7e545acf6af8fd74faebf1c9c7a91acc9d78b1cd18458;BRL;BRL Stake Pool - PeritoWerner;;
90454dd6894d47a5cc1e9d16ed4536b876e8e08c3c274d15caa98ff9;ADP;Adapolis;;
04d4b5c168596a9e003476585977581fad1028a32b3544a1ab0d24bb;PANDA;P₳ND₳ Pool;;
b43a281762c70838ed2363aa76e28eb2212c644bed89bdb3d209bf9f;TOAST;TOASTY POOL;98;toast-pool.us
03a92c5395b6b16afacd72dd73ee0cd2cea3531a01a27bcba4c4efdd;B357;Budweiser B357;;
f8868abd1e639033268abd5fb933de711dd966d648e81d4518ef7483;GINKG;GINKGO;;
1a5c907e956981952621bafd83984b0171474f0dbe034aaa76f69b84;GAB;GabPool;;
bb308eefd925ce53f280d752003accbd164cd9497616e1dd8b472080;JESUS;JESUS - Holy Trinity Stake Pool;;
1c36ae8fa516cab03d1c0e015c7b3167b07fb8df4491750bbf44931d;YOY;YxoxY;;
7472e0960f7e59253dff9ddd0245b69a8898b51e103dd0c95aea9ac6;STBL;StablePool;;
ba67e271c925f7b066a00f4c9cbb9f27b13cef1ab02cca4c245c8acc;AMINT;MaximumMint;;
599b872f42ab78df0429d1aebfe2d0a81676e50ba23097a532912b46;ADADE;The German stake pool;114;adapool.de
aa8b94010cd3c7199be1d619079c184a59e6f1ad930926bc2bd38579;NASEC;NASec1;;
208f5223e03f39deb009b86e3559580cfa2ba7ba5f15a5c306613102;STAR2;⭐ Star Pool - #2 ⭐;109;starpool.cc
8bf855ee961425617d75100a72c2314cf349941dbd9b8df777d1cee1;HAUS;Stakehaus.ca;;
4b90a31c2e719991a5ee02ed10cc0b23bfdb973b891c465e16ea59ba;PWP;PublicWifiProject;110;publicwifiproject.com
368e7fe18a365aea7039969fe2a21ee5a2dc0f85c1b6a2c16bfa4fa0;CATS;The Friendly Cats' Pool;;
5e1e8add666098850a985512905098e5a65bcaf1cfe8d113daf0baa4;AMSC1;Cardano_Amsterdam_Stack;;
a84d7b46aef878ae8873710bdb9ee3119094dc0bbe0d80e94f53cb9e;1337;1337;;
ffff17bc98f7d3a646bd40758588cd75b502eb1c7fcc08dacfdc10c1;PHNX;PHOENIX;2;ada-stakingpool.com
b3cdd3bbf09af72badca85e515c0206d6d22038e2af843521e10a928;WMOPS;Waldmops;;
7da9c85e1a6e9e757b22dcf0369ce841e53108d856a5dbf534357a30;FGP;Fast-G-Pool;111;fast-g-pool.com
902303e776dc62a9f98d8ce9eeee428058b8dc88bd5c0810318861c4;OWL;OWL ADA POOL;;
150a428adab3082f952cf65860cc643c2da26cdcce5ffc6ace50ecc1;TPM;The People's Money;;
56f1dd7fde3b159a3814ed6d879efa40f0c2cb49f1096595c492d78b;DEFI;Hydrasquared;;
7b35cbf89d9a9a83f16e0a383969778f2308823b57f08388bb32e786;SEGV;SEGV Stake Pool;;
937880739bd2192976d34ec245e6bac4053cf0e6e8f4e96b157413d0;ALTS;AltsTogether;;
d8864a40e1b2495573ea3659d079b6d03b93aabeb81a78647b8ee0fd;SCP;Swiss Cardano Pool;;
b3db480adb141da7c6845c3676b3d46d72ee5116dfb1e6de12e20bc6;"";"";;
7e04f46e82e7ab8fdc660977bf73f0fb3307d5c449ba010eb090d426;MAG;Magical Money;;
5f66802877f67db7e807ad97834c10299a0b7ae594be89ba731cb2bd;HOWDY;HOWDY POOL;;
cf72b981ad6ff4174764af06eacff823df50c8289ae29090238e80b5;SCU;Shitcoin Unlimited;;
6b72593332d4c75201339fcd42366f8e84cf106f29c950a810f61935;PWP;Public WiFi Project;110;publicwifiproject.com
feba82f6abcda72836070600135e306f5011b354e8603240ea0e0f38;EVC;Elevate Value;;
5b60373e718a3647ec57f610b9942f91286748ddeaa0ad226acb927b;CAFE;CardanoCafe;;
4854d852baf7751b69e3ac3fdd5ce1972a0788aab9d576000cf1d4c0;AECON;The Austrians Pool;;
efa35ea93eb64d159597d27c367a54a55d583d6874555bda68cf1306;HYDRA;Hydra Pool;;
1fd1a22c53e08de6bae42053ce40d5c0f7e0b52b33eb728867505a36;ADAPI;ADAPI Future Pool;;
5d812b1e1120004e4033ae2b51c85e6221cd5926dd78c59cb8cc9c32;GAS1;Great_Aussie_Stake;;
dc2d8c0b921771a493d37798c57e48d713ba2a7ae75dad98ea5c0776;Lotto;Lotto;;
8dc1206886c42d170488cb7017d703b50e0861ef43aae4fbc0d5b373;CEP;Crypto_Economy_com_Pool;;
c495cbbc9f0c147c0b1287e623d18a11127dfdaf7517c0063dd9ad59;CAT;Bit Cat🐱;;
36e47c7a6fc0502168f34bee0a27c23a8aac30ef5db0e395c292375c;DRTIC;Drtic pool;;
be55b11098758b7804f70a8837a66779c821c2268377a40e206265b5;SLATE;Slate Pool;;
8ccbeb007388fbc1f180d5b6036f854c6ee1034303f4e4fbfb3e5566;IKIGA;Cardano Ikigai;;
92229dcf782ce8a82050fdeecb9334cc4d906c6eb66cdbdcea86fb5f;ADLT3;AdaLite Stake Pool 3;37;adalite.io
e63d0fa435f185cf651c81bf666f51199ca6dd7ba1fe7cbf75d76776;KLWNA;Kelowna Staking Pool;;
406b6945cf5990696f2aa542824a8483bdbe1a1cdf329163dcc84baf;"";"";;
6ff0beb86703f1ed85743c0aacfcedfd6053fb8be54455f27f4fda69;BEES;CryptoSavesTheBees;;
f34dafb694ad4334271576b23cf9e716e48ef9db25b39f82e05d561b;ASH;Aussie Stake House;;
a8acc941be990ad4614da27a072d62bab797ac5cb14db49d84698d86;FORT;cFortTechPool;;
56ad834599d1b2d0b6c746ca85a21432afef2f8ecd2f29606154e17e;DTRX;Dittrex ADAPool;;
f37a8ad3edc8598b01a6630217349571c181404feb97c580925045d8;BULPR;Bullet Proof Investing Club;;
bba7fd2a907227f0d1dec9da013f17f8a36fbe8bdabfd738873015fa;POKE;PokePocket.com (POKE) Pool;;
263498e010c7a49bbfd7c4e1aab29809fca7ed993f9e14192a75871e;HYPER;Hyperlink Pool;;
9b601a5711a0fb8940d3319128b53f4c4a3f5be10ec3bf0a1261447a;LIME;limepool.io;;
ca7045698268675561f5513e49ecd4d1f6fc413fcd08cb73778b2869;BASE1;Adabase Stake Pool;;
bd17f6db0e4ac339ba552216969d70d6cd6c31e0266055f365b98caf;ZION;Zion;53;mtrxpools.com
c6074d596a4d1629304bfd92715ec1677aeb378e4932723616d575f1;APOLO;Apolo Stake Pool;;
4687b887da2d05e326e1d28b7c424f2ce5c9a933809f10c870bb8e34;1+1=3;ATIFY;;
e2266a309ec7aa5c8158d35eddc680c11be66b4e6975d5c668e6e4d8;ADASH;Adash;;
99590893312c4bdc9cda926c97f27684bc07d048859499ecffbb325a;ZOOM;ZOOM Stake Pool;;
f5051e869a2e1c632f524c5de447c25a3e9d9037b73b40cec6fdea86;CRDRC;Cardanonadrac;;
ee89064ccaa9a12ba93acdd1b3789c282b44b7df858e762a0e35b36f;VIVI;VIVI Pool;;
0725ac07ceaafa307ae3c361237d18dcf93da8cc9859b929ff2cc3fe;FXP;Fast-X-Pool;111;fast-g-pool.com
ef02b13ef062236829d567178288b8079cb2a924008734fc07ffd5b8;ARROW;Arrow Fair Play Cardano Pool;;
90caf0211fec868e9c295857ace58b184d314e564790c18279bef550;BRAIN;Cardano Digital Brain Power;;
9b7854859e08f61d0f56547e2369380cbecbeb81fc5c745fed242baf;STAG;Stag Digital;102;stag-digital.webflow.io
317e5eb2c7ab9dc7e95a3fb39fd6586fd675c78d57960d0f0fe7c252;AWARE;Cryptoaware Stake Pool;;
dd8b689ca625202688987a42b26b49e1623bba7d1c54f5308f6f9c5e;GRAIN;GRAIN Pool by Stakefield;;
971efddb839156553e0beb5a46c7f328ca7b596689e43c8de209d594;AMZON;Amzon;;
d0cdb84791e3620f06b770bc632502a9ecc3aa3c3156aecc9d593ddb;LUX;pool.lu;;
baefbadf60969a5ecc5cd40d34054984c5ae2d0012f86a063784e554;RAZOR;RazorBlock52 Stake Pool;65;razorblock52.io
bf7b4a1a2f80cba111c23e05280df5050fe2fadf2660e7a28f156429;BLADE;RazorBlock52 Stake Pool;65;razorblock52.io
397f04eb0ae0497d8c4d691844c8c6b026bc942e3f406f26b8e24f48;CRDN2;CARDANIANS.io #3;10;cardanians.io
00ada001da33509b92d06bf6673c5a0898a32299be8b15b0521fdff3;AEGIS;₳EGIS;;
52475f2885fb85223e944078c099a4a43e1cbf3253c24b373d5fe851;CARDX;cardanoX;;
b184983ad746364edefafa64125386bfa801427f204778d68feb0b24;GEN1;Generosity 1;;
00333b89543da962cc92e7ffa45848f42a98f7276780670728ce5256;CHRTY;charity pool;;
7b3d7f57b55b1d2690c30b0c823c2aec3caa6a4416ee942c0c2edc61;PANJ;PANJ;;
1e1be043e289a619d8bcd2f0eca0941aa9eaf1278701c5542b46a3e9;NINI;Nielsen-Nielsen;;
596371eefd3d7c3a201d12d64428b82a4c967bc7746d8a31350799ca;STKPL;Steekpoel;;
1870ec80a8c03e357a1a74b7af365bda92afd3be50b900c52aa46b5b;TORO;Cryptoro;;
e01133b97103bb932f7be0f7896ed1ca1d0ee350e4c8058e101b73d6;ALLI;Alliance;;
4475941f3a58f50e0f448e12169fe8fcc91e9afa0a2dd8f7019a4975;CSRV1;cardanoservices;;
f15a17679f7ca09617f0d7a791d66a3e937d5c0b85baed4f862f9745;GET23;getent;;
58494275c20e5786646ccc1f7d19a4c190382f374b0762208d596580;MANA;MANA Pool;;
1a2b7aa705979ee8c8c7d422cc1d826fae6736b0156477b4b1bdbd2f;AA77;AACardano;;
4013a7d086bec89ec1b2ba4e43633012d02e66c54278c229b324a982;OLEUM;oleum.net;;
0ce16f30fdae49328160cb3d68e3fd109ca86b580f4f47882307f943;LKBH;LKBH POOL;;
3df201c968cab3b4aaf98576d3587ed10a51097605aa05c8656f3ef6;RX78;RX-78;;
6932f83b5765659cf9d9da31a6ccd7e839c17a06b596252c3b566d88;XMEGA;Matrix Pools - MEGA;53;mtrxpools.com
88afe2e00c8923ac22d31750eca02723edc167ea93eba96f812faf79;CHARM;CHARM ADA POOL;;
868dab7d64c04c03aae405fe0ffc128829f56ceea94a862f9530d2c5;LOOT;Loot Pool;;
01319224f035ed6a4566ce83a0190c0e14b5615254a91605ba4834d8;NOVA;ADA NOVA STAKE POOL;;
fedf1eb0119189fa8a3a5375027a8b8c0aa05f53ff3e82039f909adf;ADAKA;adaka-v;;
dfcf79145765330fb6ad770c3b37afb2f1f755143250841f537477d9;"";"";;
6ef9debddb00dce3575e0d4e9e1e24a3bce6d8c939be826f69c7a369;BORG;borg;;
23da1ec17a28535f8b8305ae758e2548116060813663bfc307d93c62;SHELL;Nautilus Crypto ADA Stake Pool;;
f3e3ed8134b5759d483de66bafa494a30eaf0f25c2371004ec806310;BEAN;BeanPool;;
646cfa9534e90338aa8988d93f17daa638c00d9fbec04148f1a2473d;ASP1;Addo Stake Pool One;;
ccf05faa79efc412c07e9fbcf8a878a1627f153d96ae0ccc9a4eaefa;UNITY;Unity Staking;;
611f85c8ed3b5ccd926fb9b600ab66d8b17c99641059a0f237c4697f;PURPL;Purpool;;
af6254651bde1e60fb9160d5f321010de5b2fa794e9b1a1163e592e0;ADAPT;ADAPT Stake Pool;;
e7b605b72af41d6e8e6894274dedd18114f1759fea500b6d07031535;CFLOW;CashFlow;;
947a2706f7d69d6d6523cc722949c7d83f206e66cd0032ac89dc9a0d;VTRA;Vantica Trading;;
